Kenneth	ˈkɛ.nəθ
ranking	ˈɹænk.ɪŋ
breaks	bɹeɪks
graverobber	ˈɡreɪvˌrɑbɚ
fianchetto	fɪənˈt͡ʃɛtəʊ
fianchetto	fɪənˈkɛtəʊ
hummus	ˈhʊməs
hummus	ˈhʌməs
Montenegro	mɒn.tᵻˈnɛ.ɡɹəʊ
Montenegro	mɒn.tᵻˈneɪ.ɡɹəʊ
Montenegro	ˌmɑn.təˈneɪ.ɡɹoʊ
Montenegro	ˌmɑn.tɪˈni.ɡɹoʊ
Vojvodina	ˌvɔɪvəˈdiːnə
heartfelt	ˈhɑːrt.fɛlt
pitfall	ˈpɪtfɔːl
pitfall	ˈpɪtfɑl
placid	ˈplæs.ɪd
buoyancy	ˈbɔɪ.ən.si
populous	ˈpɒpjʊləs
populous	ˈpɑpjələs
deathblow	ˈdɛθbləʊ
sorrel	ˈsɒɹəl
nitro	ˈnaɪtrəʊ
subfusc	sɐbˈfɐsk
grommet	ˈɡɹɒm.ɪt
grommet	ˈɡɹʌm.ɪt
grommet	ˈɡɹɑ.mɪt
lean-to	lin.tu
cay	keɪ
jury-rig	ˈjʊə.ɹi ɹɪɡ
jury-rig	ˈjʊɹ.i ɹɪɡ
excerpt	ɛˈgzɜːt
excerpt	ɛˈgzɜɹpt
secretariat	ˌsɛkrəˈtέəri.ət
titian	ˈtɪ.ʃən
agita	ˈædʒɪtə
breathtaking	ˈbɹɛθˌteɪ.kɪŋ
honky-tonk	ˈhɒŋkiˌtɒŋk
honky-tonk	ˈhɑŋkiˌtɑŋk
haplology	hæˈplɒlədʒi
chiack	ʃaijæk
chiack	tʃaijæk
referent	ˈɹɛfəɹənt
affricate	ˈæf.ɹɪ.kɪt
affricate	ˈæf.ɹɪ.kət
affricate	ˈæf.ɹɪ.kət
affricate	ˈæf.ɹɪ.keɪt
grammatical	ɡɹəˈmætɪkəl
surgical	ˈsɝdʒɪkəl
capoeira	kɑːpəˈweəɹə
capoeira	kɑpəˈwɛɹə
capoeira	kɑpˈwɛɹə
dressing	ˈdɹɛsɪŋ
lacquer	ˈlak.ə
lacquer	ˈlæk.ɚ
countenance	ˈkaʊn.tɪ.nəns
countenance	ˈkaʊn.tən.əns
loosen	ˈluːsn̩
devotion	dɪˈvəʊʃən
devotion	dɪˈvoʊʃən
sorcerer	ˈsɔːsəɹə(ɹ)
sorcerer	ˈsɔɹ.sɚ.ɚ
soda	ˈsoʊdə
clothe	ˈkloʊð
antipope	ˈantɪpəʊp
phallus	ˈfæləs
macerate	ˈmæs.ə.reɪt
decomposition	diːˌkɒmpəˈzɪʃən
disappoint	dɪsəˈpɔɪnt
preliminary	pɹᵻˈlɪmᵻnəɹi
breakthrough	ˈbreɪkθruː
relativistic	ˈɹɛl.ə.təˌvɪst.ɪk
manipulation	ˈmən.ɪpˌjʊu.leɪ.ʃʌn
brill	bɹɪl
accumulatio	əkʊm(j)uˈlɑti.o
escutcheon	ɪˈskʌtʃən
summarisation	ˌsʌməraɪˈzeɪʃən
espresso	ɛˈspɹɛsoʊ
fizz	fɪz
hairpin	ˈheɪrpɪn
condiment	ˈkɒn.dɪ.mənt
robbery	ˈrɒbəˌri
robbery	ˈrɒbri
larceny	ˈlɑː.sən.i
larceny	ˈlɑː.sɪ.ni
larceny	ˈlɑɹ.sə.ni
impartial	ɪmˈpɑɹ.ʃəl
bast	bæst
evangelistic	ɪˌvænd͡ʒəˈlɪstɪk
whiles	waɪlz
Monmouthshire	ˈmɒn.məθˌʃɪər
Monmouthshire	ˈmɒn.məθ.ʃər
tights	taɪts
Hants	ˈhænts
lozenge	ˈlɒzɪndʒ
lozenge	ˈlɑzɪnʒ
fess	fɛs
blazon	ˈbleɪzən
Pembrokeshire	pɛmˈbrʊkʃə(r)
armigerous	ɑːˈmɪ.dʒə.ɹəs
armigerous	ɑɹˈmɪ.dʒɚ.əs
gules	ˈɡjuːlz
gules	ˈɡulz
purpure	pəˈpjʊə
purpure	pɚˈpjʊɹ
Beatles	ˈbitl̩z
Brooklyn	brʊklən
olde	əʊld
olde	əʊldɪi
Denbighshire	ˈdɛnbiːʃə(ɹ)
evanesce	ˌiːvəˈnɛs
Flintshire	ˈflɪnt.ʃə(ɹ)
justify	ˈdʒʌstɪfaɪ
hapless	ˈhæplɪs
calorie	ˈkæləri
afterings	æftɜː(ɹ)ɪŋz
otic	ˈɘʊtɪk
cross-dresser	ˈkrɔsˌdrɛ.sɚ
cross-dresser	ˈkrɒsˌdrɛ.sɚ
comedian	kəˈmiːdiən
polymorphism	pɒlɪˈmɔːfɪz(ə)m
polymorphism	pɑliˈmɔɹfɪzəm
distro	ˈdɪstɹəʊ
patrol	pəˈtɹoʊl
soar	sɔː(ɹ)
champers	ˈʃæmpə(r)z
supple	ˈsʌpəl
swindler	ˈswɪnd.lə(ɹ)
swindle	ˈswɪndəl
defraud	dɪ.ˈfɹɔːd
protasis	ˈprɒtəsɪs
salacious	səˈleɪʃəs
blight	blaɪt
tib	tɪb
mulching	mʌltʃɪŋ
feng shui	fʌŋˈʃweɪ
feng shui	fʊŋˈʃweɪ
feng shui	fɛŋˈʃweɪ
nime	ˈnaɪm
intermediate	ɪntə(ɹ)ˈmɪidɪiət
intermediate	ɪntə(ɹ)ˈmɪidˌɪieɪt
intermediate	ˌɪntɚˈmɪidɪiət
intermediate	ˌɪntɚˈmɪidɪieɪt
confession	kənˈfɛʃən
flawless	ˈflɑːləs
flawless	ˈflɔːləs
Daltonism	ˈdɔːltənɪzəm
pitiful	ˈpɪtɪfəl
pitiful	ˈpɪdəfl̩
squadron	ˈskwɒd.ɹən
ascribe	əˈskraɪb
miniver	ˈmɪnɪvɚ
practise	ˈpɹæktɪs
completion	kəmˈpliːʃən
brainchild	ˈbɹeɪn.tʃaɪld
hyoid	ˈhaɪɔɪd
incus	ˈiːŋ.kəs
ossicle	ɒsɪkəl
malleus	ˈmæl.i.əs
tallow	tæləʊ
stapes	ˈsteɪ.piz
dementia	dɪˈmɛnʃə
anklebone	ˈaŋk(ə)lbəʊn
detergent	dɪˈtɜː(ɹ)dʒənt
surfactant	sərˈfæktənt
manacle	ˈmæn.ə.kəl
inexorably	ɪˈnɛk.səɹ.ə.bli
inexorably	ɪnˈɛk.sɚ.ə.bli 
inexorably	ɪˈnɛk.sɚ.ə.bli
parade	pəˈɹeɪd
polish	ˈpɒlɪʃ
polish	ˈpɑlɪʃ
bampot	ˈbæm.pɒt
Ab	æb
Abby	ˈæb.i
Abigail	ˈab.ə.ɡeɪl
Aboriginal	ˌæb.əˈɹɪd͡ʒ.n̩.l̩
Aboriginal	ˌæb.əˈɹɪd͡ʒ.ɪn.l̩
Absolute	ˈæb.səˌlut
Akkad	ˈɑːk.ɑːd
Alamo	ˈæləˌmoʊ
Alamo	ˈæləˌməʊ
Amati	ɑ.mɑ.ti
Amber	ˈæm.bə
Amber	ˈæm.bɚ
Antarctic	ænˈtɑːktɪk
Apocalypse	əˈpɒkəlɪps
Apocalypse	əˈpɑkəlɪps
Apollo	əˈpɒləʊ
Apple	ˈæpəl
Arcadian	ɑː(ɹ)ˈkeɪ.di.ən
Arcadian	ɑɹˈkeɪ.di.ən
Arctic	ˈɑːktɪk
Arctic	ˈɑːtɪk
Arctic	ˈɑɻktɪk
Arctic	ˈɑɻtɪk
Aries	ˈɛɹiz
August	ˈɔːɡəst
Aztec	ˈæztɛk
B	b
B	biː
Baden	ˈbɑːdən
Barca	ˈbɑː(ɹ).sə
Barnet	ˈbɑː(ɹ)nɪt
Battle	ˈbætəɫ
Bea	biː
Beau	bəʊ
Benedict	ˈbɛnədɪkt
Benny	ˈbɛni
Bible	ˈbaɪbəl
Bikini	ˈbɪkɪni
Bikini	bɪˈkiːni
Blitz	blɪts
Bob	bɒb
Bob	bɑb
Bob	bɔb
Brownie	ˈbraʊni
Bud	bʌd
Burgundy	ˈbɜːɡəndi
Burgundy	ˈbɝːɡəndi
Calliope	kəˈlaɪə.pi
Calypso	kəˈlɪp.səʊ
Calypso	kəˈlɪp.soʊ
Cancer	ˈkænsɚ
Candy	ˈkændi
Cantonese	kæn.təˈniːz
Creole	ˈkriəʊl
Creole	ˈkrioʊl
Dad	dæd
Dada	ˈdɑːdɑː
Dai	daɪ
Dan	dæn
Darling	ˈdɑː(ɹ)lɪŋ(g)
Day	deɪ
Dean	diːn
Deism	deɪˈĭzˈəm
Delta	ˈdɛltə
Di	daɪ
Dick	dɪk
Dickens	ˈdɪkɪnz
Dino	ˈdiːnəʊ
Dino	ˈdinoʊ
Dirk	dɜː(ɹ)k
Dirk	dɪə(ɹ)k
Dis	dɪs
Doc	dɒk
Don	dɒn
Don	dɑn
Dove	dʌv
Draco	ˈdreɪkoʊ
Drew	dɹuː
E	ɛ
E	iː
E	iː
Eagle	ˈiɡəl
Earl	ɜːl
Eider	ˈaɪdə
Elvish	ˈɛlvɪʃ
Erin	ɛrɪn
Erin	ærən
Euripides	jʊˈɹɪp.ɪˌdiz
Euripides	jəˈɹɪp.ɪˌdiz
Eve	iːv
Ewe	ˈe.we
Ewe	ˈe.ve
Fab	fæb
Fante	ˈfantɪ
Fay	feɪ
Finn	fɪn
Frank	fræŋk
Friends	fɹɛndz
Gemini	ˈdʒɛmɪnaɪ
Gemini	ˈdʒɛmɪniː
God	ɡɒd
God	ɡɑd
Goddess	ˈɡɒdes
Guy	ɡaɪ
Gypsy	ˈd͡ʒɪp.si
Hamburger	ˈhæmbɜːɡə
Hang	haŋ
Harry	ˈhɛəɹi
Harry	ˈhæɹi
Hazel	ˈheɪzəl
Henry	ˈhɛn.ɹi
Herb	hɜː(ɹ)b
Holocaust	ˈhɒləkɔːst
Holocaust	ˈhɑləkɔst
Hulk	hʌlk
Hydra	ˈhaɪ̯dɹə
I	aɪ
I	ɑː
Io	ˈaɪoʊ
J	d͡ʒeɪ
Jack	dʒæk
Javanese	dʒɑː.vəˈniːz
Jean	dʒiːn
Job	dʒəʊb
John	dʒɑn
Joy	dʒɔɪ
Jute	dʒuːt
Kaiser	ˈkaɪzə(ɹ)
Kaiser	ˈkaɪzɚ
Kiwi	ˈkiːˌwiː
Kraken	ˈkɹækən
Ladino	ləˈdiːnəʊ
Ladino	ləˈdiːnoʊ
Latin	ˈlæt.ɪn
Latin	ˈlæt.n
Leo	ˈliːəʊ
Leo	ˈliːoʊ
Libra	ˈliːbrə
Lil	lɪl
Lincoln	ˈlɪŋkən
Link	lɪŋk
Lord	lɔɹd
Luna	ˈlunə
Lupus	ˈlʊpʊs
Lyra	ˈlaɪ.ɹə
M	ɛm
Madeira	məˈdɪə(ɹ).ə
Magi	meɪˈdʒaɪ
Majesty	ˈmædʒ.ə.sti
Majesty	ˈmædʒ.ɪ.sti
Majesty	ˈmædʒ.ə.sti
Maltese	ˌmɑlˈtiz
Maltese	ˌmɒlˈtɪiz
Mandarin	ˈmæn.dər.ɪn
Mandarin	ˈmæn.dɚ.ɪn
Manhattan	mænˈhæt.ən
March	mɑːtʃ
March	mɑɹtʃ
Mark	mɑː(ɹ)k
Mark	mɑɹk
Mars	ˈmɑːz
Mars	ˈmɑɹz
Martin	ˈmɑː.tɪn
Martin	ˈmɑɹ.tn̩
Mass	ˈmæs
May	meɪ
Median	ˈmiːdɪən
Mensa	ˈmɛnsə
Met	ˈmɛt
Mobile	ˈmoʊbiːl
Mongol	ˈmɑŋɡəl
Moskva	məsˈkvɑː
Moskva	ˈmɒs.kvə
Mr.	ˈmɪstər
Muse	mjuːz
Nazi	ˈnɑ:tsi
Nazi	ˈnætsi
Neath	niːθ
Nemesis	ˈnɛməsɪs
Nice	niːs
Nip	nɪp
Nome	nowm
Noongar	ˈnjuːŋɡə
Nyungar	ˈnjuːŋɡə
Odyssey	ˈɒ.də.si
Oi	ɔɪ
Orange	ˈɒ.ɹɪndʒ
Orange	ˈɔɹ.əndʒ
Orange	ˈɑɹ.əndʒ
Pa	paː
Panacea	ˌpæn.əˈsiː.ə
Paradise	ˈpærədaɪs
Penny	ˈpɛni
Pentium	ˈpɛntiəm
Phaëthon	ˈfeɪəθən
Phaëthon	ˈfeɪətən
Phoenix	ˈfiːnɪks
Pijin	ˈpɪdʒɪn
Pip	pɪp
Pisces	ˈpaɪsiːz
Pisces	ˈpɪsiːz
Polaris	pɔʊˈlɑrɪs
Pole	pəʊl
Pop	pɒp
Pop	pɑp
Priapus	pɹaɪˈeɪpəs
Putonghua	ˌpuːtɔːŋˈhwɑː
Randy	ˈrændi
Reading	ˈredɪŋ
Regina	ɹɪˈdʒaɪnə
Regina	ɹɨˈdʒijnə
Reich	raɪx
Reich	raɪk
Renaissance	ˈrɛnəˌsɑːnts
Renaissance	ˈrɛnəˌzɑːnts
Rob	rɒb
Robin	ˈrɑbɪn
Roman	ˈɹəʊm.ən
Roman	ˈɹoʊmən
Sadh	sɑd
Sagittarius	sædʒɪˈtɛrɪəs
Saint	seɪnt
Saint	seɪn
Saint	sɪnt
Saint	sɪn
Sally	ˈsæ.li
Scone	skuːn
Scorpius	ˈskɔːpɪəs
Scorpius	ˈskɔːrpɪəs
Scotch	skatʃ
Sean	ʃɔːn
Seine	seɪn
Seine	sɛn
Set	ˈsɛt
Shanghai	ˈʃæŋhai
Shell	ʃɛl
Si	saɪ
Slav	slæv
Slough	slaʊ
Sol	sɒl
Sol	soʊl
Solon	ˈsəʊlən
Split	splɪt
Sun	sʌn
Swede	swiːd
Tallinn	ˈtɑːlɪn
Tallinn	ˈtælɪn
Taurus	ˈtɔːrəs
Teach	ˈtit͡ʃ
Termagant	ˈtɜːməɡənt
Thing	θɪŋ
Tilly	ˈtɪli
Titan	ˈtaɪtən
Titanic	taɪˈtænɪk
Tom	tɑm
Toon	tuːn
magnum opus	ˌmæɡnəm ˈɔʊpəs
Trivia	tɹɪviə
Tulle	ˈtuːl
Turkey	ˈtəː.ki
Turkey	ˈtɝ.ki
Tuscan	ˈtʌs.kɘn
Ty	taɪ
Tyre	ˈtaɪə(ɹ)
Tánaiste	ˈtɔːnɪʃtə
U	juː
United	juːnaɪtɪd
Universe	ˈjuːnəˌvɝs
Ur	ɝ
V	viː
VAT	ˌviːeɪˈtiː
VAT	væt
Veda	ˈveɪdə
Vi	vaɪ
Vince	vɪns
Virgo	ˈvɚɡoʊ
W	ˈdʌb(əl)juː
Whig	ʍɪɡ
Wicca	wɪkə
Wool	wʊl
Worms	wɜːmz
Worms	wɝːmz
Y	waɪ
York	jɔːk
Z	ziː
Zeta	ˈzɛtə
jess	dʒɛs
spirituality	ˌspɪ.rə.tʃuˈæ.lə.tɪ
boutique	buːˈtiːk
Machiavellian	ˌmɒk.i.əˈvɛl.i.ən
Machiavellian	ˌmæk.jəˈvɛl.i.ən
Machiavellian	ˌmɑk.i.əˈvɛl.i.ən
Machiavellian	ˌmæk.jəˈvɛl.i.ən
shuck	ʃʌk
debone	diːˈbəʊn
tarsus	ˈtɑːsəs
scot	skɒt
carpus	ˈkɑː.pəs
carpus	ˈkɑɹ.pəs
inundate	ˈɪn.ən.deɪt
insure	ɪnˈʃʊɚ
pretend	pɹɪˈtɛnd
Noah	ˈnoʊə
cuneiform	kjuːˈniːɪfɔːm
cuneiform	kjuːˈni.ə.fɔɹm
afar	ʌˈfaɹ
alsatian	ælˈseɪʃən
china	tʃʌɪnə
guinea	ˈɡɪni
xe	zi
brim	brɪm
mo	məʊ
mo	moʊ
mastermind	ˈmɑː.stəˌmaɪnd
mastermind	ˈmæs.tɚˌmaɪnd
champagne	ʃæmˈpeɪn
daring	ˈdeəɹɪŋ(g)
Hyperion	haɪˈpɪ(ə)ɹiən
fursuiter	ˈfɜːˌsuːtə
fursuiter	ˈfɝˌsutɚ
surrey	ˈsʌɹi
backfire	bækˈfaɪə(ɹ)
incomprehensible	ɪnkɑmprəhɛnsɪbəl
french	frɛnt͡ʃ
meaningful	ˈminɪŋfʊl
basque	bæsk
arie	ˈɑː.ɹi.ɛ
Kilimanjaro	ˌkɪləmənˈdʒɑɹoʊ
explanatory	ɪkˈsplanət(ə)ri
explanatory	ɛkˈsplanət(ə)ri
explanatory	ɪkˈsplanətɔːri
explanatory	ɛkˈsplanətɔːri
Sharon	ˈʃærən
rog	rɒdʒ
daydream	ˈdeɪdriːm
zygomatic	zaɪɡəˈmætɪk
popsicle	ˈpɒpsɪkl̩
popsicle	ˈpɑpsɪkl̩
cabin	ˈkæb.ɪn
muscular	ˈmʌs.kjə.lə
muscular	ˈmʌs.kjʊ.lə
muscular	ˈmʌs.kjə.lɚ
muscular	ˈmʌs.kju.lɚ
platonic	pləˈtɒnɪk
platonic	pləˈtɔnɪk
whippersnapper	ˈwɪpərˌsnæpər
venus	ˈviːnəs
glaucous	ˈɡlɔː.kəs
glaucous	ˈɡlɑ.kəs
glaucous	ˈɡlɔ.kəs
divisive	dɪˈvaɪ.sɪv
kilter	ˈkɪltɚ
Iapetus	aɪˈæpɪtəs
daniel	ˈdanjəl
cantle	ˈkantəl
cantle	ˈkæntəl
poltroon	pɒlˈtɹuːn
poltroon	pɑlˈtɹun
excruciating	ɪkˈskruːʃiːeɪtɪŋ
excruciating	ɛkˈskruːʃiːeɪtɪŋ
syntactic	sɪnˈtæktɪk
inspection	ɪnˈspɛkʃən
embassy	ˈɛmbəsi
protege	ˈpɹoʊtəˌʒeɪ
austere	ɔˈstiəɹ
protégée	ˈpɹoʊtəʒeɪ
gesundheit	ɡəˈzʊntaɪt
deiseal	ˈdjɛʃəl
deiseal	ˈdʒɛʃəl
deiseal	ˈdɛʃəl
deiseal	ˈdɛsəl
à la carte	æ.ləˈkɑː(ɹ)t
à la carte	æ.læˈkɑː(ɹ)t
bison	ˈbaɪ̪sən
genoa	ˈdʒenouə
genoa	ˈdʒeni
anthologist	ænˈθɒl.ə.dʒɪst
anthologize	ænˈθɒl.ə.dʒaɪz
anthology	ænˈθɒlədʒɪ
anthology	ænˈθɑlədʒi
franklin	ˈfræŋklɪn
jumbuck	dʒɐmbɐk
jew	dʒuː
jones	dʒoʊnz
clementine	ˈklɛməntiːn
ugli	ˈʌɡli
abas	əˈbɑs
amazon	ˈæməzɑːn
jovial	ˈdʒəʊ.vɪ.əl
jovial	ˈdʒoʊ.vɪ.əl
howdah	ˈhaʊdə
ulster	ˈʌlstə
mickle	ˈmɪkəl
sideline	ˈsaɪdlaɪn
riparian	ɹʌɪˈpɛːɹɪən
riparian	ɹɪˈpɛːɹɪən
juggle	ˈdʒʌɡəl
aftermath	ˈæf.tɚˌmæθ
internet	ˈɪntɚˌnɛt
pillion	ˈpɪlɪjən
dexterity	dɛksˈtɛrɪti
banoffee	bənˈɒfi
mulching mower	mʌltʃɪŋ məʊə
mulching mower	mʌltʃɪŋ moʊər
Earth	ɜː(ɹ)θ
cretaceous	kɹə.ˈteɪ.ʃəs
gruff	ɡɹʌf
descend	dɪˈsɛnd
blate	bleɪt
weltschmerz	ˈvɛltʃmɛːts
muckle	ˈmʌkəl
showbusiness	ˈʃoʊˌbɪznɪs
tamper	ˈtæm.pə(ɹ)
capsule	ˈkæpsəl
jiggle	ˈdʒɪɡəl
Samaritan	səˈmaɹɪt(ə)n
demitasse	ˈdɛmɪtæs
robusta	rəʊˈbʌstə
robusta	roʊˈbʌstə
mocha	ˈmoʊkə
mocha	ˈmɒkə
disambiguate	dɪsˌæmˈbɪgjuːeɪt
fanny	fæni
cupcake	ˈkʌpkeɪk
coelacanth	ˈsiː.lə.kænθ
displace	dɪsˈpleɪs
displace	dɪzˈpleɪs
displace	dɪsˈpleɪs
dividend	ˈdɪvɪdɛnd
divisor	dɪ.ˈvaɪ.zə(ɹ)
divisor	dɨ.ˈvaɪ.zɚ
feminist	ˈfɛmənɪst
racquet	ˈɹækɪt
badminton	ˈbæd.mɪn.tən
napoleon	nəˈpəʊlɪən
conception	kənˈsɛpʃən
prole	proʊl
mot juste	məʊˈʒuːst
momentous	məʊˈmɛn.təs
momentous	moʊˈmɛn.təs
xu	suː
Teutonic	ˌtjuːˈtɒn.ɪk
farl	fɑːl
ticker	tɪkə(r)
stewed	stuːd
inimitable	ɪnˈɪmɪtəbl̩
dee	diː
barbarous	ˈbɑː(ɹ)bəɹəs
dependency	dɪˈpɛndənsi
namesake	ˈneɪmseɪk
theophany	θiːˈɒfəni
rivalry	ˈrɑɪ.vəl.ri
jingoism	ˈdʒɪŋɡɘʊɪz(ɘ)m
easter	ˈis.tɚ
somnolent	ˈsɑːmnələnt
conterminous	kɒnˈtəː.mɪ.nəs
conterminous	kənˈtəː.mɪ.nəs
conterminous	kənˈtɝ.mɪ.nəs
gingerly	ˈdʒɪn.dʒər.li
magnolia	ˌmæɡˈnoliə
brevity	ˈbɹɛv.ɪ.ti
joe	dʒoʊ
joseph	ˈdʒoʊsəf
Dalton	ˈdɔːltən
dalton	ˈdɔːltən
choleric	ˈkɑlɝɪk
choleric	kəˈlɛɹɪk
Abel	ˈeɪ.bəl
exigent	ˈɛk.sɪ.dʒənt
exigent	ˈɛɡ.zɪ.dʒənt
refractory	ɹɪˈfɹæk.təɹ.i
cassette	kəˈsɛt
cassette	kæˈsɛt
pasquinade	paskwɪˈneɪd
zootomy	zəʊˈɒtəmi
zootomy	zoʊˈɑdəmi
nervure	ˈnəːvj(ʊ)ə
epithelium	ɛpɪˈθiːlɪəm
lustre	ˈlʌstə
pharmacology	ˌfɑrməˈkɒlədʒi
pharmacological	ˌfɑrməkəˈlɒdʒɪkəl
lamasery	ləˈmɑːsəɹi
riffraff	ˈɹɪfɹæf
pentasyllabic	ˌpɛn.tə.sɪˈlæb.ɪk
dermatitis	ˌdɜː(ɹ)m.əˈtaɪ.tɪs
tiptoe	ˈtɪp̚.toʊ
diss	dɪs
withers	ˈwɪð.ɜː(ɹ)z
fetch	fɛtʃ
solicit	səˈlɪsɪt
clandestinely	klænˈdɛs.tɪn.li
I'm	aɪm
I'm	əm
I'm	ʌm
hog	hɑɡ
hog	hɔːɡ
dimwit	ˈdɪmwɪt
grand poobah	ɡɹænd ˈpuːbɑː
beleaguered	bɪˈliːɡəd
refrain	ɹɪˈfɹeɪn
Samantha	səˈmænθə
login	ˈlɑɡɪn
duodenum	djuːə(ʊ)ˈdiːnəm
python	ˈpaɪθən
python	ˈpaɪθɑːn
manila	məˈnɪlə
matron	ˈmeɪtɹən
dyed-in-the-wool	ˌdaɪd ɪn ðə ˈwʊl
Hungarian notation	hʌŋˈɡɛɹiənʔnoʊteːʃən
morn	mɔːn
amortize	əˈmɔːtɪz
pneumonia	nʊmonjə
caboose	kəˈbuːs
decapitalize	diːˈkæpɪtəlaɪz
phantasmagoria	ˌfæntæzməˈɡɔːriə
scoop	skuːp
bamboozle	bæm.ˈbuː.zəl
frumpy	ˈfɹʌm.pɪ
frumpy	ˈfɹʌm.pi
toper	ˈtəʊpə
discomfort	dɪsˈkʌmfɚt
sine die	ˈsʌɪni ˈdʌɪiː
antibiotic	ˌæn.ti.baɪˈɒt.ɪk
antibiotic	ˌæn.taɪ.baɪˈɒt.ɪk
antibiotic	ˌæn.taɪ.baɪˈɑ.tɪk
antibiotic	ˌæn.tə.baɪˈɑ.tɪk
bask	bɑːsk
bask	bæsk
bask	bæsk
vitriol	ˈvɪ.tɹi.əl
Kuiper belt object	ˈkaɪpər
cubewano	ˌkjuːbiːˈwʌnoʊ
Paleolithic	ˈpeɪl.ɪi.əʊˌlɪɵ.ɪk
Paleolithic	ˈpæl.ɪi.oʊˌlɪɵ.ɪk
consult	ˈkɑnsʌlt
consult	kənˈsʌlt
sulfate	sʌlˈfeɪt
hepatitis	ˌhɛpəˈtaɪ̯tɪs
nephric	ˈnɛf.rɪk
decipher	dɪˈsaɪfə(ɹ)
barring	ˈbɑːɹɪŋ(g)
vesica	ˈvɛsɪkə
lacy	ˈleɪsi
bookmaker	ˈbʊkmeɪkəɹ
acapnia	əˈkæp.niə
acapnia	eɪˈkæp.niə
mooncalf	ˈmuːnkɑːf
pickaxe	ˈpɪkˌæks
Styx	stɪks
defender	dɪˈfɛndə(ɹ)
modus operandi	ˈməʊ.dʌs ˌɒp.ə(ɹ).æn.daɪ
lychee	ˈlaɪ̯t͡ʃiː
lychee	ˈliːt͡ʃiː
turmoil	ˈtɜrmɔɪl
truss	tɹʌs
stalwart	ˈstɔːlwət
stalwart	ˈstɔlwɚt
stalwart	ˈstɑlwɚt
memoir	ˈmɛmˌwɑr
divisibility	dɪˈvɪzɪbɪlɪti
octal	ˈɒk.təl
dengue	ˈdɛŋɡi
epididymis	ɛpiˈdɪdɪmɪs
ace of spades	eɪs.əv.speɪdz
ansatz	ˈansats
Huguenot	ˈhju.ɡə.nɒt
leishmaniasis	liːʃməˈnaɪəsɪs
leishmaniasis	laɪʃməˈnaɪəsɪs
quadrathlon	kwɒˈdræθlɒn
tetrathlon	təˈtræθlɒn
retainer	ɹɪˈteɪn.ə
retainer	ɹɪˈteɪn.ɚ
retainer	ɹəˈteɪn.ɚ
ambidexter	ambɪˈdɛkstə
huntress	ˈhʌntɹᵻs
jocular	ˈdʒɑkjəlɚ
rapt	ˈɹæpt
flim-flam	ˈflɪmflæm
bellyache	ˈbɛlijeɪk
effrontery	ɪˈfɹʌntəɹi
effrontery	ɛˈfɹʌntəɹi
ballocks	ˈbɒləks
balsam	ˈbɔːlsəm
pierogi	pəˈroːɡi
bandog	ˈbandɒɡ
heebie-jeebies	ˈhiː.biːˌdʒiː.biːz
blob	blɒb
blob	blɑb
vinous	ˈvʌɪnəs
contravene	ˌkɒn.tɹəˈviːn
sais	saɪs
peridot	ˈpɛɹɪdɒt
peridot	ˈpɛɻədɑt
otic bone	`ɘʊtɪk bəʊn
otic bone	`otɪk bəʊn
apocalypticism	əpɒkəˈlɪptɪsɪz(ə)m
autological	ˌɑːtoʊˈlɑːdʒɪkəl
autological	ˌɑːtəˈlɑːdʒɪkəl
doomsday	ˈduːmz.deɪ
funnily	ˈfʌnəli
coconut	ˈkoʊ.kə.nʌt
staple	ˈsteɪ.pl
hoose	huːs
hyphenation	ˌhaɪfəˈneɪʃən
savory	ˈseɪvəri
windward	ˈwɪndwəd
unfurl	ʌnˈfəːl
unfurl	ʌnˈfɝl
nene	ˈneɪneɪ
taco	ˈtɑko
taco	'tækəʊ
Halloween	ˌhæləˈwiːn
Halloween	ˌhæləˈwin
Halloween	ˌhɑləˈwin
contra	ˈkɒntrə
durst	dɜrst
Asperger's syndrome	ˈæsˌp˭ɹ̩ɡɹ̩z ˈsɪndɹoʊm
Balkan	ˈbɔːlkən
Moore	mʊɹ
Moore	mɔː
topography	təˈpɑɡɹəfi
ocker	ˈɒkə
Côte d'Ivoire	ˌkəʊt diːˈvwɑː
ain't	eɪnt
escapade	ˈɛskəˌpeɪd
tartar	ˈtɑr.tər
equality	ɪˈkwɒl.ɪ.ti
Shiite	ʃiːaɪt
encephalopathy	ɛnˌsɛfəˈlɒpəθi
Kansas City	ˌkænzəˈsɪti
fuck up	ˈfʌkˌʌp
fuck up	ˌfʌkˈʌp
detective	dɪˈtɛktɪv
rupture	ˈɹʌptʃə
gimmick	ˈɡɪm.ɪk
tuple	tuːpəl
tuple	tʌpəl
dissatisfied	dɪsˈsætɪsˌfaɪd
otorhinolaryngology	ˌɑtoˌrajnoˌlærɪŋˈɡɑlədʒi
dactylology	ˌdæktɪlˈɒlədʒi
dactylology	ˌdæktəlˈɑlədʒi
deltiology	ˌdɛltɪˈɒlədʒɪ
dendrology	dɛndˈɹɒlədʒi
dermatology	ˌdɜː(ɹ)məˈtɒlədʒi
oma	ˈoʊmə
Dearborn	ˈdɪə(ɹ)bɔː(ɹ)n
blech	blɛk
dioptric	daɪˈɒptrɪk
lapidary	ˈlæpɪdəri
crepuscule	ˈkɹɛpʊskjuːl
squib	skwɪb
etching	ˈetʃ.ɪŋ
